39,45,45,45,45,45,45,45,45,45,45,45,45,45,45,7,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,39
0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
1,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,13,52,52,52,52,52,52,52,52,52,52,52,52,52,52,1
0,40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,41,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,3,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,4,0
0,43,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44,0
39,45,45,45,45,45,45,45,45,45,45,45,45,45,45,7,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,39
0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,48,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
1,52,52,52,52,52,52,52,52,52,52,52,52,52,52,51,13,52,52,52,52,52,52,52,52,52,52,52,52,52,52,1
